date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:49	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:48%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/98d76646-f9a2-46ac-8ba4-4b4a5b63a753	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/98d76646-f9a2-46ac-8ba4-4b4a5b63a753	(from https://ketnoigiasu.vn/)
14:04:49	24588/24588	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:49%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/98d76646-f9a2-46ac-8ba4-4b4a5b63a753	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/98d76646-f9a2-46ac-8ba4-4b4a5b63a753.html	(from https://ketnoigiasu.vn/)
14:04:49	147554/147554	---M--	200	added ('OK')	image/jpeg	etag:%226406fb67-24062%22	https://ketnoigiasu.com/storage/1356/66r801QqOO9qUPGkUmQxN7ZQADPCmloH6ghwABxM.jpg	D:/clone_giasu/ketnoigiasu.com/storage/1356/66r801QqOO9qUPGkUmQxN7ZQADPCmloH6ghwABxM.jpg	(from https://ketnoigiasu.vn/)
14:04:51	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:50%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/0fd18fbc-ca99-49bb-81a4-917fa1ba7232	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/0fd18fbc-ca99-49bb-81a4-917fa1ba7232	(from https://ketnoigiasu.vn/)
14:04:51	25254/25254	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:51%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/0fd18fbc-ca99-49bb-81a4-917fa1ba7232	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/0fd18fbc-ca99-49bb-81a4-917fa1ba7232.html	(from https://ketnoigiasu.vn/)
14:04:51	34622/34622	---M--	200	added ('OK')	image/jpeg	etag:%226406b8ba-873e%22	https://ketnoigiasu.com/storage/1333/wnDuKXX7zZZoxkVTpXg0g4jbJNtOWqxQLS7y6kvm.jpg	D:/clone_giasu/ketnoigiasu.com/storage/1333/wnDuKXX7zZZoxkVTpXg0g4jbJNtOWqxQLS7y6kvm.jpg	(from https://ketnoigiasu.vn/)
14:04:53	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:52%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/523c8b0a-18ae-48d0-a847-4697b646e019	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/523c8b0a-18ae-48d0-a847-4697b646e019	(from https://ketnoigiasu.vn/)
14:04:53	24742/24742	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:53%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/523c8b0a-18ae-48d0-a847-4697b646e019	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/523c8b0a-18ae-48d0-a847-4697b646e019.html	(from https://ketnoigiasu.vn/)
14:04:53	104619/104619	---M--	200	added ('OK')	image/jpeg	etag:%2263f5b277-198ab%22	https://ketnoigiasu.com/storage/1004/9FW6rMq4AmZvgUUQvugKX1vU7E4pVCPcoKYD5gf4.jpg	D:/clone_giasu/ketnoigiasu.com/storage/1004/9FW6rMq4AmZvgUUQvugKX1vU7E4pVCPcoKYD5gf4.jpg	(from https://ketnoigiasu.vn/)
14:04:55	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:54%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/7dd37885-19c5-4d2e-a959-cbc7a635bc3c	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/7dd37885-19c5-4d2e-a959-cbc7a635bc3c	(from https://ketnoigiasu.vn/)
14:04:55	24923/24923	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:56%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/7dd37885-19c5-4d2e-a959-cbc7a635bc3c	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/7dd37885-19c5-4d2e-a959-cbc7a635bc3c.html	(from https://ketnoigiasu.vn/)
14:04:55	123486/123486	---M--	200	added ('OK')	image/jpeg	etag:%226401ad17-1e25e%22	https://ketnoigiasu.com/storage/1282/72xbvXk5IOXYXYE5Ku3rPWYQbgPUetWwxjrK2o5q.jpg	D:/clone_giasu/ketnoigiasu.com/storage/1282/72xbvXk5IOXYXYE5Ku3rPWYQbgPUetWwxjrK2o5q.jpg	(from https://ketnoigiasu.vn/)
